,acd,cch,etf,etf-c,fru,fwe,htc,htc-c,htn,htn-c,ior,ldu,mru,ozd,pco,pma,swe,tre,wtu,ecs,pef,description
327 - Tshirt (160g) - C: TR - ATR: 0% - 37€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251,798,"T-shirt / Polo : 0,160kg, matière : 79% Coton provenance  par défaut (Asie - Pacifique), 18% Polyester provenance  par défaut (Asie - Pacifique), 3% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Asie, Tissage : Turquie, ennoblissement : Turquie, impression : non, confection : Turquie, distribution : France, utilisation : France, fin de vie : France"
328 - Tshirt (250g) - C: RLA - ATR: 33% - 19€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,1345,"T-shirt / Polo : 0,250kg, matière : 76% Polyester provenance  par défaut (Asie - Pacifique), 16% Chanvre provenance  par défaut (Asie - Pacifique), 8% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Moyen-Orient, Tissage : Région - Amérique Latine, ennoblissement : Région - Amérique Latine, impression : non, confection : Région - Amérique Latine (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
329 - Tshirt (100g) - C: RAS - ATR: 0% - 40€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,419,"T-shirt / Polo : 0,100kg, matière : 66% Polyester provenance  par défaut (Asie - Pacifique), 14% Chanvre provenance  par défaut (Asie - Pacifique), 20% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Afrique, Tricotage Intégral / Whole garment : Région - Asie, ennoblissement : Région - Asie, impression : non, confection : Région - Asie, distribution : France, utilisation : France, fin de vie : France"
330 - Tshirt (220g) - C: RAS - ATR: 0% - 30€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759,1055,"T-shirt / Polo : 0,220kg, matière : 57% Coton provenance  par défaut (Asie - Pacifique), 18% Polyester provenance  par défaut (Asie - Pacifique), 25% Lin provenance  par défaut (Europe), filature : Maroc, Tricotage Intégral / Whole garment : Région - Asie, ennoblissement : Région - Asie, impression : non, confection : Région - Asie, distribution : France, utilisation : France, fin de vie : France"
331 - Tshirt (130g) - C: MM - ATR: 0% - 33€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,495,"T-shirt / Polo : 0,130kg, matière : 88% Lin provenance  par défaut (Europe), 4% Chanvre provenance  par défaut (Asie - Pacifique), 8% Viscose provenance  par défaut (Asie - Pacifique), filature : Turquie, Tricotage Intégral / Whole garment : Myanmar, ennoblissement : Myanmar, impression : non, confection : Myanmar, distribution : France, utilisation : France, fin de vie : France"
332 - Tshirt (190g) - C: RME - ATR: 0% - 30€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242,791,"T-shirt / Polo : 0,190kg, matière : 60% Coton provenance  par défaut (Asie - Pacifique), 31% Polyester provenance  par défaut (Asie - Pacifique), 9% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Asie, Tricotage Circulaire : Région - Moyen-Orient, ennoblissement : Région - Moyen-Orient, impression : non, confection : Région - Moyen-Orient, distribution : France, utilisation : France, fin de vie : France"
333 - Tshirt (190g) - C: --- - ATR: 0% - 13€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311,925,"T-shirt / Polo : 0,190kg, matière : 57% Lin provenance  par défaut (Europe), 43% Viscose provenance  par défaut (Asie - Pacifique), filature : Inde, Tricotage Rectiligne : Inconnu (par défaut), ennoblissement : Inconnu (par défaut), impression : non, confection : Inconnu (par défaut), distribution : France, utilisation : France, fin de vie : France"
334 - Tshirt (250g) - C: FR - ATR: 33% - 40€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445,1053,"T-shirt / Polo : 0,250kg, matière : 66% Coton provenance  par défaut (Asie - Pacifique), 6% Polyester provenance  par défaut (Asie - Pacifique), 28% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Océanie, Tissage : France, ennoblissement : France, impression : non, confection : France (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
335 - Tshirt (160g) - C: MA - ATR: 33% - 12€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877,1180,"T-shirt / Polo : 0,160kg, matière : 84% Coton provenance  par défaut (Asie - Pacifique), 2% Polyester provenance  par défaut (Asie - Pacifique), 14% Viscose provenance  par défaut (Asie - Pacifique), filature : Vietnam, Tissage : Maroc, ennoblissement : Maroc, impression : non, confection : Maroc (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
336 - Tshirt (100g) - C: TR - ATR: 0% - 16€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,524,"T-shirt / Polo : 0,100kg, matière : 86% Polyester provenance  par défaut (Asie - Pacifique), 11% Chanvre provenance  par défaut (Asie - Pacifique), 3% Viscose provenance  par défaut (Asie - Pacifique), filature : Inde, Tricotage Fully fashioned / Seamless : Turquie, ennoblissement : Turquie, impression : non, confection : Turquie, distribution : France, utilisation : France, fin de vie : France"
337 - Tshirt (190g) - C: RME - ATR: 0% - 34€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789,631,"T-shirt / Polo : 0,190kg, matière : 79% Lin provenance  par défaut (Europe), 11% Chanvre provenance  par défaut (Asie - Pacifique), 10% Viscose provenance  par défaut (Asie - Pacifique), filature : Maroc, Tricotage Fully fashioned / Seamless : Région - Moyen-Orient, ennoblissement : Région - Moyen-Orient, impression : non, confection : Région - Moyen-Orient, distribution : France, utilisation : France, fin de vie : France"
338 - Tshirt (100g) - C: RAS - ATR: 0% - 39€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,502,"T-shirt / Polo : 0,100kg, matière : 53% Coton provenance  par défaut (Asie - Pacifique), 34% Lin provenance  par défaut (Europe), 13% Viscose provenance  par défaut (Asie - Pacifique), filature : Cambodge, Tissage : Région - Asie, ennoblissement : Région - Asie, impression : non, confection : Région - Asie, distribution : France, utilisation : France, fin de vie : France"
339 - Tshirt (100g) - C: --- - ATR: 33% - 20€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969,637,"T-shirt / Polo : 0,100kg, matière : 62% Polyester provenance  par défaut (Asie - Pacifique), 23% Chanvre provenance  par défaut (Asie - Pacifique), 15% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Europe de l'Ouest, Tricotage Circulaire : Inconnu (par défaut), ennoblissement : Inconnu (par défaut), impression : non, confection : Inconnu (par défaut) (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
340 - Tshirt (190g) - C: CN - ATR: 100% - 32€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716,1113,"T-shirt / Polo : 0,190kg, matière : 98% Coton provenance  par défaut (Asie - Pacifique), 2% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Amérique Latine, Tricotage moyen (par défaut) : Chine, ennoblissement : Chine, impression : non, confection : Chine (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
341 - Tshirt (250g) - C: ROC - ATR: 100% - 28€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930,1288,"T-shirt / Polo : 0,250kg, matière : 57% Coton provenance  par défaut (Asie - Pacifique), 20% Chanvre provenance  par défaut (Asie - Pacifique), 23% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Europe de l'Est, Tricotage moyen (par défaut) : Région - Océanie, ennoblissement : Région - Océanie, impression : non, confection : Région - Océanie (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
342 - Tshirt (280g) - C: VN - ATR: 33% - 13€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451,1508,"T-shirt / Polo : 0,280kg, matière : 96% Coton provenance  par défaut (Asie - Pacifique), 1% Chanvre provenance  par défaut (Asie - Pacifique), 3% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Asie, Tricotage Fully fashioned / Seamless : Vietnam, ennoblissement : Vietnam, impression : non, confection : Vietnam (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
343 - Tshirt (100g) - C: RLA - ATR: 100% - 40€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593,429,"T-shirt / Polo : 0,100kg, matière : 64% Polyester provenance  par défaut (Asie - Pacifique), 16% Chanvre provenance  par défaut (Asie - Pacifique), 20% Viscose provenance  par défaut (Asie - Pacifique), filature : Tunisie, Tricotage Rectiligne : Région - Amérique Latine, ennoblissement : Région - Amérique Latine, impression : non, confection : Région - Amérique Latine (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
344 - Tshirt (280g) - C: REE - ATR: 0% - 30€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127,877,"T-shirt / Polo : 0,280kg, matière : 99% Polyester provenance  par défaut (Asie - Pacifique), 1% Chanvre provenance  par défaut (Asie - Pacifique), filature : Turquie, Tricotage Intégral / Whole garment : Région - Europe de l'Est, ennoblissement : Région - Europe de l'Est, impression : non, confection : Région - Europe de l'Est, distribution : France, utilisation : France, fin de vie : France"
345 - Tshirt (190g) - C: IN - ATR: 100% - 17€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684,1107,"T-shirt / Polo : 0,190kg, matière : 59% Coton provenance  par défaut (Asie - Pacifique), 6% Polyester provenance  par défaut (Asie - Pacifique), 35% Lin provenance  par défaut (Europe), filature : Région - Moyen-Orient, Tricotage Intégral / Whole garment : Inde, ennoblissement : Inde, impression : non, confection : Inde (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
346 - Tshirt (100g) - C: RAS - ATR: 100% - 20€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176,721,"T-shirt / Polo : 0,100kg, matière : 64% Coton provenance  par défaut (Asie - Pacifique), 3% Lin provenance  par défaut (Europe), 33% Viscose provenance  par défaut (Asie - Pacifique), filature : Tunisie, Tricotage Rectiligne : Région - Asie, ennoblissement : Région - Asie, impression : non, confection : Région - Asie (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
347 - Tshirt (160g) - C: RAS - ATR: 33% - 36€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199,770,"T-shirt / Polo : 0,160kg, matière : 55% Coton provenance  par défaut (Asie - Pacifique), 33% Chanvre provenance  par défaut (Asie - Pacifique), 12% Viscose provenance  par défaut (Asie - Pacifique), filature : Inde, Tricotage Intégral / Whole garment : Région - Asie, ennoblissement : Région - Asie, impression : non, confection : Région - Asie (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
348 - Tshirt (190g) - C: REE - ATR: 0% - 36€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107,777,"T-shirt / Polo : 0,190kg, matière : 60% Coton provenance  par défaut (Asie - Pacifique), 20% Polyester provenance  par défaut (Asie - Pacifique), 20% Lin provenance  par défaut (Europe), filature : Chine, Tricotage moyen (par défaut) : Région - Europe de l'Est, ennoblissement : Région - Europe de l'Est, impression : non, confection : Région - Europe de l'Est, distribution : France, utilisation : France, fin de vie : France"
349 - Tshirt (100g) - C: FR - ATR: 33% - 23€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533,400,"T-shirt / Polo : 0,100kg, matière : 72% Polyester provenance  par défaut (Asie - Pacifique), 5% Chanvre provenance  par défaut (Asie - Pacifique), 23% Viscose provenance  par défaut (Asie - Pacifique), filature : Chine, Tricotage Intégral / Whole garment : France, ennoblissement : France, impression : non, confection : France (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
350 - Tshirt (130g) - C: REO - ATR: 0% - 17€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816,545,"T-shirt / Polo : 0,130kg, matière : 97% Coton provenance  par défaut (Asie - Pacifique), 1% Polyester provenance  par défaut (Asie - Pacifique), 2% Viscose provenance  par défaut (Asie - Pacifique), filature : Myanmar, Tricotage Rectiligne : Région - Europe de l'Ouest, ennoblissement : Région - Europe de l'Ouest, impression : non, confection : Région - Europe de l'Ouest, distribution : France, utilisation : France, fin de vie : France"
351 - Tshirt (160g) - C: RME - ATR: 100% - 18€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058,825,"T-shirt / Polo : 0,160kg, matière : 96% Lin provenance  par défaut (Europe), 2% Chanvre provenance  par défaut (Asie - Pacifique), 2% Viscose provenance  par défaut (Asie - Pacifique), filature : Inconnu (par défaut), Tricotage Circulaire : Région - Moyen-Orient, ennoblissement : Région - Moyen-Orient, impression : non, confection : Région - Moyen-Orient (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
352 - Tshirt (160g) - C: KH - ATR: 33% - 38€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892,646,"T-shirt / Polo : 0,160kg, matière : 86% Polyester provenance  par défaut (Asie - Pacifique), 13% Lin provenance  par défaut (Europe), 1% Viscose provenance  par défaut (Asie - Pacifique), filature : Chine, Tricotage Rectiligne : Cambodge, ennoblissement : Cambodge, impression : non, confection : Cambodge (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
353 - Tshirt (250g) - C: IN - ATR: 33% - 27€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,1199,"T-shirt / Polo : 0,250kg, matière : 99% Coton provenance  par défaut (Asie - Pacifique), 1% Lin provenance  par défaut (Europe), filature : Région - Europe de l'Est, Tricotage Rectiligne : Inde, ennoblissement : Inde, impression : non, confection : Inde (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
354 - Tshirt (100g) - C: RAF - ATR: 0% - 29€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862,543,"T-shirt / Polo : 0,100kg, matière : 57% Coton provenance  par défaut (Asie - Pacifique), 33% Polyester provenance  par défaut (Asie - Pacifique), 10% Lin provenance  par défaut (Europe), filature : Inde, Tissage : Région - Afrique, ennoblissement : Région - Afrique, impression : non, confection : Région - Afrique, distribution : France, utilisation : France, fin de vie : France"
355 - Tshirt (250g) - C: VN - ATR: 33% - 15€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1270,"T-shirt / Polo : 0,250kg, matière : 63% Coton provenance  par défaut (Asie - Pacifique), 32% Chanvre provenance  par défaut (Asie - Pacifique), 5% Viscose provenance  par défaut (Asie - Pacifique), filature : Pakistan, Tricotage Intégral / Whole garment : Vietnam, ennoblissement : Vietnam, impression : non, confection : Vietnam (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
356 - Tshirt (220g) - C: FR - ATR: 33% - 23€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438,1013,"T-shirt / Polo : 0,220kg, matière : 53% Coton provenance  par défaut (Asie - Pacifique), 29% Lin provenance  par défaut (Europe), 18% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Amérique Latine, Tricotage moyen (par défaut) : France, ennoblissement : France, impression : non, confection : France (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
357 - Tshirt (220g) - C: IN - ATR: 100% - 38€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417,1026,"T-shirt / Polo : 0,220kg, matière : 96% Polyester provenance  par défaut (Asie - Pacifique), 2% Lin provenance  par défaut (Europe), 2% Viscose provenance  par défaut (Asie - Pacifique), filature : Chine, Tricotage moyen (par défaut) : Inde, ennoblissement : Inde, impression : non, confection : Inde (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
358 - Tshirt (190g) - C: VN - ATR: 0% - 11€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107,762,"T-shirt / Polo : 0,190kg, matière : 63% Polyester provenance  par défaut (Asie - Pacifique), 16% Chanvre provenance  par défaut (Asie - Pacifique), 21% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Europe de l'Ouest, Tricotage moyen (par défaut) : Vietnam, ennoblissement : Vietnam, impression : non, confection : Vietnam, distribution : France, utilisation : France, fin de vie : France"
